 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                fINP                 VP1                 VP2                  VM                 KP1                 KP2                  KM                Qmax                 Kba                Kdes                Kads                rEP1                rEP2                 rEM                 pEP                 pEM                  fD                  gD                  Vg               alpha                  Vm                  KD                  Yg                 Q10               gamma               rMORT                beta             Vm_dorm               VmA2D               VmD2A             SWP_A2D                 tau             SWP_D2A               wdorm             VNup_MB          VNup_PLANT            KsNH4_MB            KsNO3_MB         KsNH4_PLANT         KsNO3_PLANT                Vnit              Vdenit                 YgN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20120206        0.440000E+00        0.418745E+01        0.405565E+02        0.196829E+02        0.642511E+02        0.642511E+01        0.642511E+03        0.250000E+01        0.600000E+01        0.446757E-02        0.334413E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.142607E-01        0.499851E-01        0.111727E-02        0.361072E-03        0.276793E+00        0.139388E+01        0.144440E+02        0.706507E-02        0.972940E-02        0.145990E-04        0.364208E-03        0.895170E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.249984E-01        0.000000E+00        0.642511E-04        0.642511E-04        0.000000E+00        0.000000E+00        0.721296E-02        0.000000E+00        0.100000E+01
  20120207        0.440000E+00        0.423916E+01        0.407918E+02        0.198800E+02        0.651247E+02        0.651247E+01        0.651247E+03        0.250000E+01        0.600000E+01        0.450798E-02        0.335166E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.145656E-01        0.499851E-01        0.112737E-02        0.365981E-03        0.276488E+00        0.139388E+01        0.144440E+02        0.642641E-02        0.972940E-02        0.145990E-04        0.334281E-03        0.103522E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.255329E-01        0.000000E+00        0.651247E-04        0.651247E-04        0.000000E+00        0.000000E+00        0.753405E-02        0.000000E+00        0.100000E+01
  20120208        0.440000E+00        0.447617E+01        0.418515E+02        0.207777E+02        0.691189E+02        0.691189E+01        0.691189E+03        0.250000E+01        0.600000E+01        0.469046E-02        0.338508E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.159893E-01        0.499851E-01        0.117301E-02        0.388427E-03        0.275139E+00        0.139388E+01        0.144440E+02        0.579306E-02        0.972940E-02        0.145990E-04        0.313535E-03        0.124275E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.280285E-01        0.000000E+00        0.691189E-04        0.691189E-04        0.000000E+00        0.000000E+00        0.846671E-02        0.000000E+00        0.100000E+01
  20120209        0.440000E+00        0.411444E+01        0.402216E+02        0.194038E+02        0.630163E+02        0.630163E+01        0.630163E+03        0.250000E+01        0.600000E+01        0.441015E-02        0.333333E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.138337E-01        0.499851E-01        0.110291E-02        0.354133E-03        0.277229E+00        0.139388E+01        0.144440E+02        0.524928E-02        0.972940E-02        0.145990E-04        0.267125E-03        0.133169E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.242498E-01        0.000000E+00        0.630163E-04        0.630163E-04        0.000000E+00        0.000000E+00        0.748374E-02        0.000000E+00        0.100000E+01
  20120210        0.440000E+00        0.394954E+01        0.394534E+02        0.187700E+02        0.602218E+02        0.602218E+01        0.602218E+03        0.250000E+01        0.600000E+01        0.427879E-02        0.330822E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.128847E-01        0.499851E-01        0.107006E-02        0.338429E-03        0.278243E+00        0.139388E+01        0.144440E+02        0.475012E-02        0.972940E-02        0.145990E-04        0.234524E-03        0.146873E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.225864E-01        0.000000E+00        0.602218E-04        0.602218E-04        0.000000E+00        0.000000E+00        0.711800E-02        0.000000E+00        0.100000E+01
  20120211        0.440000E+00        0.403445E+01        0.398510E+02        0.190970E+02        0.616616E+02        0.616616E+01        0.616616E+03        0.250000E+01        0.600000E+01        0.434672E-02        0.332128E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.133706E-01        0.499851E-01        0.108705E-02        0.346520E-03        0.277716E+00        0.139388E+01        0.144440E+02        0.429386E-02        0.972940E-02        0.145990E-04        0.215363E-03        0.169193E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.234381E-01        0.000000E+00        0.616616E-04        0.616616E-04        0.000000E+00        0.000000E+00        0.753959E-02        0.578607E-04        0.100000E+01
  20120212        0.440000E+00        0.350201E+01        0.372789E+02        0.170240E+02        0.526041E+02        0.526041E+01        0.526041E+03        0.250000E+01        0.600000E+01        0.390989E-02        0.323449E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.104246E-01        0.499851E-01        0.977802E-03        0.295619E-03        0.281226E+00        0.139388E+01        0.144440E+02        0.385011E-02        0.972940E-02        0.145990E-04        0.173700E-03        0.173676E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.182738E-01        0.000000E+00        0.526041E-04        0.526041E-04        0.000000E+00        0.000000E+00        0.600631E-02        0.134571E-03        0.100000E+01
  20120213        0.440000E+00        0.349771E+01        0.372574E+02        0.170071E+02        0.525308E+02        0.525308E+01        0.525308E+03        0.250000E+01        0.600000E+01        0.390626E-02        0.323374E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.104018E-01        0.499851E-01        0.976893E-03        0.295207E-03        0.281257E+00        0.139388E+01        0.144440E+02        0.347540E-02        0.972940E-02        0.145990E-04        0.156649E-03        0.195808E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.182340E-01        0.000000E+00        0.525308E-04        0.525308E-04        0.000000E+00        0.000000E+00        0.611237E-02        0.217591E-03        0.100000E+01
  20120214        0.440000E+00        0.359343E+01        0.377346E+02        0.173840E+02        0.541639E+02        0.541639E+01        0.541639E+03        0.250000E+01        0.600000E+01        0.398680E-02        0.325028E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.109129E-01        0.499851E-01        0.997036E-03        0.304385E-03        0.280587E+00        0.139388E+01        0.144440E+02        0.313606E-02        0.972940E-02        0.145990E-04        0.144268E-03        0.225019E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.191298E-01        0.000000E+00        0.541639E-04        0.541639E-04        0.000000E+00        0.000000E+00        0.653770E-02        0.315688E-03        0.100000E+01
  20120215        0.440000E+00        0.382864E+01        0.388794E+02        0.183022E+02        0.581686E+02        0.581686E+01        0.581686E+03        0.250000E+01        0.600000E+01        0.418097E-02        0.328915E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.122032E-01        0.499851E-01        0.104560E-02        0.326890E-03        0.279014E+00        0.139388E+01        0.144440E+02        0.282936E-02        0.972940E-02        0.145990E-04        0.136498E-03        0.265127E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.213917E-01        0.000000E+00        0.581686E-04        0.581686E-04        0.000000E+00        0.000000E+00        0.745050E-02        0.450755E-03        0.100000E+01
  20120216        0.440000E+00        0.450557E+01        0.419808E+02        0.208884E+02        0.696130E+02        0.696130E+01        0.696130E+03        0.250000E+01        0.600000E+01        0.471279E-02        0.338910E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.161687E-01        0.499851E-01        0.117859E-02        0.391204E-03        0.274976E+00        0.139388E+01        0.144440E+02        0.253391E-02        0.972940E-02        0.145990E-04        0.137794E-03        0.337779E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.283431E-01        0.000000E+00        0.696130E-04        0.696130E-04        0.000000E+00        0.000000E+00        0.100701E-01        0.735984E-03        0.100000E+01
  20120217        0.440000E+00        0.450372E+01        0.419727E+02        0.208815E+02        0.695820E+02        0.695820E+01        0.695820E+03        0.250000E+01        0.600000E+01        0.471139E-02        0.338885E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.161575E-01        0.499851E-01        0.117825E-02        0.391030E-03        0.274987E+00        0.139388E+01        0.144440E+02        0.228635E-02        0.972940E-02        0.145990E-04        0.124295E-03        0.377754E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.283233E-01        0.000000E+00        0.695820E-04        0.695820E-04        0.000000E+00        0.000000E+00        0.102482E-01        0.864884E-03        0.100000E+01
  20120218        0.440000E+00        0.467644E+01        0.427239E+02        0.215293E+02        0.724802E+02        0.724802E+01        0.724802E+03        0.250000E+01        0.600000E+01        0.484133E-02        0.341197E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.172242E-01        0.499851E-01        0.121074E-02        0.407317E-03        0.274053E+00        0.139388E+01        0.144440E+02        0.206347E-02        0.972940E-02        0.145990E-04        0.115272E-03        0.433368E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.301932E-01        0.000000E+00        0.724802E-04        0.724802E-04        0.000000E+00        0.000000E+00        0.111221E-01        0.105994E-02        0.100000E+01
  20120219        0.440000E+00        0.449268E+01        0.419241E+02        0.208399E+02        0.693965E+02        0.693965E+01        0.693965E+03        0.250000E+01        0.600000E+01        0.470301E-02        0.338734E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.160900E-01        0.499851E-01        0.117615E-02        0.389987E-03        0.275047E+00        0.139388E+01        0.144440E+02        0.186293E-02        0.972940E-02        0.145990E-04        0.101096E-03        0.469076E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.282051E-01        0.000000E+00        0.693965E-04        0.693965E-04        0.000000E+00        0.000000E+00        0.105740E-01        0.111902E-02        0.100000E+01
